Complexes(Gene name)	Fitness-score
CMTR1;TPP2;TTC4;SSU72;POLDIP3;LANCL2	0.504927102536
ELOVL4;TECR;HACD2	0.504907360007
CPSF6;U2AF2	0.504896877691
SMC4;SMC2	0.504895567803
ARHGDIB;ALDH1A3;ALDH1A1;PMVK;OXSR1	0.504894543249
DSC1;DSG3;DSG1	0.504885704136
GINS4;GINS1	0.504885250706
ACSL3;ACSL1;ACSL4;PNPLA6	0.50488380159
GTF2F1;CREBBP	0.504882646796
GALT;TPMT	0.504877340309
OGFOD1;PAPOLA	0.50487728259
TSHZ3;HDAC1	0.504869373639
GXYLT1;EPHX4;HS6ST2;GLT8D1	0.504869070473
PLK4;CDC25B;LATS1;CEP95	0.504864735484
BIK;SLC37A4	0.504857527838
DGKA;PPIP5K1;PARP14;DOCK5;WNK2	0.504857411261
STRIP2;IGBP1;SIKE1	0.504854675389
RPF2;AEN;ISG20L2;BRIX1	0.504853010349
TMEM214;TMEM129;RNFT1;UBAC2;LCLAT1	0.504848692328
MTHFD1;PDE8A	0.504841559767
LMO7;ACTB	0.50483696292
MATR3;SNW1	0.504835771408
OSBPL9;OSBPL11	0.50483329521
UBA52;RPL10;RPL17	0.50482783336
PRPF40A;CWC15	0.504823959096
SRSF9;PRPF40A	0.504819586322
STXBP3;STXBP2	0.504805854516
PIP4K2A;STRADA;COPS3	0.504805018515
BAZ2A;SMARCA5	0.504803893595
SIRT5;FPGS;THEM4	0.504800245545
B3GNT4;CHPF2;GALNT12;MAN2A2;GALNT7	0.504778148362
ZBTB8A;ZNF837	0.504777096135
ZSCAN12;ZKSCAN7;SCAND1	0.504769472428
MTFP1;TMEM126B;SLC25A24	0.50476333572
BAP1;SHMT1;CABLES1	0.504759687661
RHOT2;RHOT1	0.504757662966
RAF1;YWHAE	0.504754049343
TRIM28;ACTB	0.504751290845
UBE2M;UBE2Z	0.504745496156
SFI1;TOP2A	0.504743237754
SCAND1;ZNF215;ZNF197;ZNF232	0.504741955834
STAMBP;GRAP2	0.504730612593
TMEM44;SLC66A2	0.504725021299
STIL;CCP110;CEP192;HAUS4;CEP43	0.504714700572
PI4K2A;DNM2	0.504714143343
NDUFB5;NDUFB6	0.504702662777
SMARCA5;ERCC6	0.504682419951
KCNA2;KCNAB2	0.504671229619
SSU72;CMTR1;TTC4;POLDIP3	0.504661721157
ZNF800;ZNF275;ZNF121;CTCF;ZNF512;ZBTB24;ZFX;ZFP91;GZF1;ZBTB48;ZBTB11;PRDM15;ZNF22	0.504653100776
PIGF;TMEM86B	0.504642304699
XAB2;PPIL1	0.504629990197
PIGG;SLC37A4;ALG3;TMCO1	0.504622483353
ARID5A;TSEN15	0.504619104378
RAB31;RAB22A	0.504611467277
NEK7;NEK6	0.504604986942
BDH1;ALDH6A1;DARS2	0.504594679027
DENND5B;DENND5A	0.504590367576
TMEM121;TMEM31;TMEM14B	0.504587704147
TBX1;HES4	0.504583963013
RBM15B;RBM15	0.504567278224
MGME1;HDHD5;ATPAF1;ABHD11;RSAD1;MTO1;AARS2;MRPL16;COQ9	0.504555570296
BCL10;TAB2	0.504549975444
HRAS;RAF1	0.504548875643
HAUS7;HAUS1	0.504528888434
SNRPC;RBM17	0.504525175839
TBC1D9B;TMEM183A;C3orf33	0.504523486567
ASS1;NT5C	0.504523243089
TPMT;LHPP	0.504514047511
SUPT6H;CREBBP	0.504513755897
IL20;CST5	0.504510388331
MPC2;MPC1	0.504510142905
TMEM120A;S1PR5;S1PR2;SLC19A2	0.504499279851
BIRC7;NFKBIB	0.504485632134
DDX49;DDX47;BRIX1;RPF2;RBM34;REXO4;ZCCHC9;SDAD1;RSL24D1;CCDC86	0.504460312061
DNAJA2;DNAJA4	0.504440364737
SULF2;SULF1	0.504438967225
DDX56;DDX47;DDX51;GNL2	0.504432648072
MTPAP;AASS	0.504432043367
ADARB1;DGCR8;PRMT6;DROSHA;ADAR	0.50442604069
ZNF284;ZNF223	0.504422915652
RICTOR;MTOR	0.504421962233
UNKL;BAG4	0.504417688436
CYP4F22;TTMP	0.50440130551
FAM25A;IGHV3-23	0.504393450184
FTO;METTL3	0.50439272288
DHX8;MAGOH	0.50438992513
SRSF4;SYF2;RBM22	0.504384967721
HS2ST1;COMTD1;MGAT2	0.504383429719
TPST1;CHST12	0.504380892631
DPH1;CSNK1E;MAPK9;SHMT1;PER1	0.504368583274
COQ8A;SLC27A3;TBC1D9B;RUSF1	0.504363003147
NARS1;BLVRA;ALDH1A3	0.50436201908
ECD;STK38;CMTR1;UCKL1	0.504356530307
PKP1;PKP3	0.504329294761
DHX38;SART1	0.504305533762
NUDT6;SIRT3	0.50428245073
UCKL1;MIDN;URGCP;ELP3	0.504267237792
KIF2C;KIF4A;KIF15	0.50426623025
UBLCP1;CDK8	0.504265192226
FMC1;MTFR1L;RBFA;PDF	0.504264771356
EPHX3;ASPRV1	0.504262404888
CAMK2D;POLR2A	0.504250649472
SERPINA3;SERPING1;SERPINC1	0.504248403959
SPATA5;PDPR;SARDH;GLS	0.504246758982
SCN4A;SCN8A	0.504246154584
SLC10A6;TMEM252	0.504242268771
IKZF3;ZNF76	0.50423145417
FBLN2;EFEMP1	0.50423011495
MAPK12;RRM2B	0.504227386381
BORA;DIAPH3;STK38;SMG5	0.504222954874
DCBLD1;UGT3A2;KIAA2013	0.504220259166
COL14A1;COCH;HAPLN3;VWA1	0.504216264833
SKP1;SKP2	0.50420219464
ZDHHC7;ZDHHC3	0.504194428981
LATS2;LATS1	0.504187147665
DNAJB14;DNAJB12	0.504170121537
ARHGEF7;GIT1	0.504156246249
PPIL4;NUDCD1;RIOK2	0.504154306574
JADE2;KAT6B;KAT6A;BRPF3;ING4;JADE1;ING5;JADE3	0.504151803314
CTH;NARS1;ARHGAP1;XPNPEP1;OXSR1	0.504150608495
DYNC1LI1;DYNC1I1	0.504150289605
CHCHD6;APOOL;CHCHD3	0.50414767014
HAND2;TCF3	0.504140084501
MBNL1;ADK;GAMT;NFS1;PTPN11;PPP2R5D	0.504137569568
WBP11;PAXBP1	0.504135486803
GMDS;OTUB1	0.504114517972
HSPA8;DYNC1H1	0.504101144184
C2CD2;TMEM183A;RUSF1;TBC1D9B	0.50409028533
LANCL2;PIP4K2A;PIP4K2B;METAP2	0.504088501681
TRUB2;RPUSD3;TARS2	0.504083891922
TRAF6;TAB2	0.504077686994
LDOC1;FAM32A	0.504062953877
GJB1;GJB2	0.504054005816
TOR3A;TOR1B	0.504047233513
CANT1;MGAT5;CHSY1;GALNT7;FUT8	0.504043659875
YY1;NOTCH1	0.504041253216
ZNF521;ZNF296;ZBTB2;BCL11A	0.504035024899
KDM5B;SNAPC2	0.504030703869
ANKRD13A;ANKRD13D	0.504027982868
TFIP11;SNRNP200	0.504019258166
TMEM119;MFSD14B	0.504018905403
SLC25A46;FAM210B;BRI3BP;TMEM126A	0.504018690488
USP21;CDK14;IRS1;MAP3K2	0.503997918936
TEN1;STN1	0.503994528733
ZBTB34;ZBTB37	0.503985838921
ADAMTS17;ADAMTS19;ADAMTS2	0.503947293816
SRSF6;MTREX	0.503945259559
ATAD3C;RMND1	0.503940938898
ANKRD11;HDAC3	0.503929959178
TOP1;RFC1	0.503921169722
PPID;UBE2T	0.503916140086
CAMK2G;CAMK2D;CAMK2B	0.503907195091
CNNM1;CNNM4	0.503906485866
POC1A;CCP110;CEP43;HAUS4	0.50388612257
AIG1;LMBRD2;ADIPOR1;TMEM164;TMEM161B	0.503883702135
CACTIN;LUC7L3	0.503879407556
SRRT;SRSF9	0.503872599116
LRIG1;LRIG3;LINGO1	0.503852680237
FAM172A;USP25	0.503852607292
SCNM1;RBM11	0.503851063234
NCAPD2;NCAPH;SMC4	0.50385081138
HDAC1;RBBP4;HDAC2	0.503846328577
ABCB10;TMEM70	0.503829431528
HOXA1;RHOXF2;VENTX	0.50382902444
SRSF4;SRSF6;SRSF11;CLK2;U2AF2;SRSF3;SRSF1;SRSF12;SREK1;SRSF8;PPIG;SRSF10	0.503825077987
GCDH;ACAD10;EARS2;RARS2	0.503824600823
HLA-DQA1;HLA-DQA2	0.503809211741
ARHGEF1;ARHGEF2	0.503808374508
LHFPL2;TMEM128	0.503794260198
ITPRIPL2;KIAA2013;TMX2	0.503793855425
SRSF11;CRNKL1	0.503792916036
ERGIC3;ERGIC1;YIF1B	0.503787115357
SF3A2;SF3A3	0.503781996943
ADK;GAMT;VRK1;SBDS	0.503777989493
ZNF770;ZNF574;ZFP62;ZNF48;ZNF668;ZNF275;ZNF768;ZNF512;CTCF;ZNF629;ZFP91;ZBTB24;PATZ1;GZF1;ZNF624;ZNF483;ZNF189;ZNF724;ZKSCAN8;ZSCAN25;ZNF689;ZNF791;ZNF92;ZNF320;PRDM15;ZNF22	0.503771128923
PPM1H;CDK18;WEE1;CDK17;CLK1;TESK2;MAP3K2;CDK14	0.503770195417
SEL1L3;TBC1D9B;TMEM183A;RUSF1	0.503768501772
BCL11A;ZNF423	0.503765226235
ID1;MYCBP	0.503749649595
LENG8;INTS11	0.503743893256
MPRIP;PPP1R12A	0.503740128631
MBNL3;RRM2B;DPH1;MRTFA;PAPOLA	0.503735394438
MAN1B1;EXTL3;POMGNT2;MOGS;EXT2	0.503733966056
TMEM59L;GINM1;UPK3BL1	0.503730742479
USP4;UCKL1;PANK4;TSC22D3;MAP2K7	0.503730106535
ABRAXAS2;MID1IP1	0.503725388923
H1-1;C1QBP	0.503715956177
RIC8A;NECAB2	0.503714940702
GOLPH3;GOLPH3L	0.503709161865
RPS6KA2;RPS6KA1;RPS6KA3	0.503708793249
USP15;MAPK9;PRMT3	0.503707150915
MAPRE1;MAPRE3	0.50370668535
RUVBL1;RUVBL2	0.503698057963
DNAJC2;RPS6KA3;RPS6KA4;CAMKK2;MAP2K7	0.503697536872
CTPS2;CTPS1	0.503697109312
ABHD14B;CTDSP1	0.503689698254
MAP3K7;XIAP	0.503688572462
CSRNP2;CSRNP1	0.503684286813
NAT14;ADCK2;C1orf43;CCDC167;RNF149;SLC27A3	0.503677977359
CDK20;TBC1D32	0.503675361401
MAN2C1;RPS6KA1;RPS6KA4	0.503671306254
ZFY;ZFX	0.503667169348
CPT1A;GDAP1	0.503657810075
SUSD5;PLXDC2	0.503651810618
B3GLCT;NCEH1;POMGNT2	0.503651068644
SPEN;RBPJ	0.503650546852
NAP1L3;NAP1L2;TSPYL4	0.503643240577
NMRAL1;XIAP	0.503640431856
YAF2;SETBP1	0.503632012205
YIF1B;YIF1A	0.50362455443
MSI1;CELF5	0.503623249626
TRIB1;CDK11A;ACTR5;DUSP4	0.503616058764
SERTAD2;C1orf109	0.503614762985
KLHL13;KLHL9	0.503590779215
DESI1;PRUNE1	0.503586255201
MACIR;UNC119B	0.503585889825
SRSF12;SRSF6;SRSF9;SRSF1;SRSF11;RNPS1;SRSF8;SRSF10	0.503581633642
HCFC2;MAPK4;CMTR1	0.503580613898
ADIPOQ;C1QL4	0.503578870443
GET3;GET4	0.503576668152
CDKAL1;ILVBL;PIGA;NCLN;PIGP;ATP13A1	0.503565683926
COL6A1;COL6A2;COL6A3;COL12A1	0.503558000484
BUD13;PABPC1	0.50354963695
NT5C1A;EIF2D	0.503545924558
COL12A1;COL6A3	0.50353382761
KIF2A;KIF3A;KIF2C	0.503529490491
GLT8D1;OGFOD3	0.50352839087
NDUFA12;NDUFV1	0.50352302299
GGT7;NAALAD2	0.503517658307
CEP97;KIAA0753;CCP110	0.503511794213
CTSG;PRTN3;AGT;SERPINA6;ELANE;SERPIND1;AZU1;SERPING1;SERPINA1	0.503511384171
DNAH14;TPGS2	0.503507285057
CSTF1;SYMPK	0.503489820123
STK4;MAPK6;STK38	0.50347947382
TMEM183A;ZGRF1	0.503463931257
GDPD3;ALG11;ERMP1;LPCAT3;ATL3;FDFT1	0.503462222429
EEF1D;STK40	0.503460817617
KLRG2;ADCK2;FNDC3B;PIGA	0.503445563909
INPP4B;HPS3	0.503431596544
PPP1R8;FTO	0.503426074286
SGSH;NAGLU	0.503416582317
PIGQ;PIGP	0.503405858193
PPM1A;PPM1G;PPM1B	0.503387873826
LRRC41;UCKL1;CNOT10;PARP14;MAP2K7;NEK9	0.503377904763
EPHB1;EPHB2	0.503376407546
TUSC3;LMBR1L	0.503353660675
TMEM183A;RUSF1;TBC1D9B;SLC27A3	0.503333134497
BSCL2;AGPAT2	0.503331211982
VEZF1;PLAGL2	0.503319433429
MTERF4;NSUN4	0.503318533372
GSDME;CSNK1G2;EIF2B1;CSNK1G1	0.503313094776
UBP1;MCMBP;TFCP2;ERF	0.503309144325
BPIFB1;BPIFB2	0.503309070634
ABCC5;ABCC1	0.503303464012
CENPW;CENPT	0.503296140014
SF3B4;SNRPB	0.503275892667
KLF15;ZNF76	0.503256324916
KIF5A;KIF5B	0.503254156054
SIRT6;IRF2BP2	0.503251086282
ADAMTS17;ADAMTS2;ADAMTS15	0.503246196264
MALSU1;MTERF4	0.50323193239
CTNNBL1;PRPF40A	0.50321297931
PDE12;LONP1	0.503201791323
UGT3A2;GINM1	0.503200624568
XPO4;CSNK1E;MAPK9;SHMT1;DPH1	0.503200614754
FAM92A;TEDC2	0.503200081456
DCK;FANCG	0.503196196276
HEXIM2;ID4	0.50319616913
CMAS;MSH3	0.503195165592
SOAT1;ALG11;ATP13A1;ERMP1;PIGO	0.503194842827
CCNYL1;CSNK1G1;CSNK1G3;CSNK1G2	0.503185104994
LTBP3;EFEMP1	0.503183694585
DHX37;PNO1	0.503179191787
USP27X;PRMT2	0.503173244805
GMIP;SKAP2	0.503171870855
CARNMT1;NIPSNAP3A	0.503166529254
TXNL1;CARNMT1	0.503162823012
ACTC1;ACTB;ACTBL2	0.503156120553
ALG3;TMCO1	0.503144018749
FAM210A;TMEM183A;RUSF1	0.503143707697
PAX4;UBL5	0.503139116538
B3GNT7;B4GALT5	0.503136778363
NVL;GNL3L;DDX52;GNL2;DDX51	0.50312407124
NARS1;SARS1	0.503121414774
GMEB1;NCOA2	0.503119659898
HSPA5;ERLIN2	0.503110111323
LSM10;LSM11	0.50310890669
CBLB;DOCK5;GAB2	0.503101342488
SHMT1;VPS25	0.503101169925
LUC7L3;LUC7L2;U2AF2;SRSF11	0.503098725052
EFR3A;EFR3B	0.503096528594
CMPK1;SDCBP2	0.503094696343
FOXM1;MGA;ADNP2	0.503088675387
KIFC1;KIF22	0.5030886167
ATF1;ELF1;ALX4;PBX3;PBX2	0.503082768391
MLYCD;MMADHC	0.503074186585
SPAG9;IKBKG	0.50306177428
UPP1;PPCS;INPP1	0.503058388034
DCTN5;DCTN6	0.50305271944
PLCD1;ALDH1A1;ALDH1A3	0.503052065573
POLRMT;TFB1M	0.503048307906
H2AC4;H2BC5;H2AC21;H2AC20;MACROH2A2;H2AZ1	0.50304598049
PIK3C2B;PIK3C2A	0.50303932208
PAPSS1;PAPSS2	0.503039239816
ORM1;ORM2	0.50301842542
SACM1L;JAGN1;FDFT1	0.503018351212
CASP7;XIAP	0.503014736906
TOB1;CNOT11	0.503010315639
TSC2;HERC1	0.50300808383
RALYL;TIGD3	0.503002194625
B3GAT2;FAM20B	0.503002033117
TTLL12;CTDP1	0.503001130461
SAP130;ZNF770;ZNF696;ZNF865;ZNF92;ZNF324;PATZ1;ZNF765;ZNF253;ZNF724;ZNF430;ZNF320;ZNF408;ZNF627;ZNF444;ZNF460;ZNF136;ZNF235;ZBTB44;ZNF282;ZNF407;ZNF669;ZNF77;ZNF8;ZNF273;ZBTB9;ZBTB40;ZNF746;HIC2;ZNF764;ZNF620;ZBTB34;ZNF737;ZIC2;ZNF440;ZNF729;ZNF74;ZNF518A;RAD54L2;ZNF195;CBX4;ZNF45;PHC2;FOXG1;ZBED4;PCGF2;PAX3;BMI1	0.502996597009
TRIM33;ARID1B	0.502992105091
GPSM2;INSC	0.502983882078
UBE2K;TRIM5	0.502979737855
ATPAF1;SUGCT;GTPBP8	0.502976953683
TMEM63B;PAQR7;SLC19A2;TLCD1	0.502975365374
FAM8A1;SYVN1	0.502968663239
OSBPL3;OSBPL6;OSBPL7	0.502966752988
ZNF770;ZNF574;ZNF107;ZNF48;ZNF668;ZNF70;ZNF711;ZNF800;ZNF358;ZNF317;ZNF888;ZNF275;ZNF189;ZNF616;ZNF184;RSBN1L;ZNF777;TRMT1L;ZNF92;ZNF768;CTCF;ZSCAN25;PRDM15;GZF1	0.502964619028
CSNK1G3;PTP4A3	0.502962957948
U2SURP;LUC7L3	0.502949464486
CETN2;CETN3;CETN1	0.502931837063
TPP2;EGLN3;CMTR1	0.502928842778
H2BC10;H2BC11	0.502928354362
RAD54L;SRRT	0.502920803919
SF3B2;SF3B4;SF3B1	0.502913017485
NOA1;NDUFB9	0.502912168968
DPP8;IDO2	0.502906201082
TMEM14B;TMEM69	0.502899776346
PDCL3;CDC20	0.502895397218
ART5;C1orf54;NXPH4;NXPE3	0.502894157278
ZNF691;ZFP91;PATZ1;ZBTB24;PRDM15;ZNF800;ZNF512;GZF1;ZNF708;ZSCAN21;ZNF629;ZNF768	0.502888342525
DHX16;DHX38;DHX8	0.502885792387
POLDIP3;STK40	0.502884624941
NMD3;DDX52;UBLCP1;STK24	0.502883461472
CFH;CFHR3	0.502881696382
SET;CTCF	0.502877668499
OXSR1;UGP2;ALDH1A1	0.502875600837
SLC16A2;SLC6A15	0.502875319993
RTN4R;LRRC32;FMOD	0.502873685175
RIOK1;RIOK3	0.502869849703
CDK12;MOV10	0.502862715417
PPID;PYM1	0.50285994871
ATP11A;ATP11C	0.502850194204
STK3;SAV1	0.502835514437
CERS4;JAGN1;SACM1L	0.502834601954
CSNK1E;MKNK1;NFKBIL1;DRG2	0.502828079149
DAXX;USP7	0.5028230841
TTLL4;TTLL5	0.50281884712
STX3;STX4;STX1A	0.502818751012
CDC25B;LATS1;PLK4	0.502809809123
NCF1;NCF2	0.50280448305
PIGY;ERG28	0.50280031822
METRNL;PON3	0.502799647642
ZBTB17;ZBTB8A;ZNF497;ZNF408	0.50279961074
PREP;PADI3	0.502796640119
MAN2B1;SIAE	0.502779384299
KATNBL1;ZNF329	0.502772591713
BORA;MAPK4;PASK;RANBP10	0.502770307926
NVL;GNL3L;DDX52;GNL2	0.502763821995
BCL11A;ZNF521	0.502758041171
FBLL1;RRP9	0.502745667734
PCDHGB4;PCDHGC3	0.502741600216
H2AB3;H2AB1	0.502711818223
POC1A;HAUS4;HAUS8;CEP43	0.502701008203
HBS1L;DNAJA2	0.502690051735
STX7;STX8;VAMP8	0.502688173997
XPNPEP1;ARHGEF12;PMVK;CTH	0.502684621392
ZFHX3;BHLHE40	0.502684231721
PRMT3;UBE3D	0.502682823909
MAP3K20;OTUD4;RPS6KA1	0.502670589998
CPNE8;CPNE2	0.502665553992
FAM171B;FAM171A2	0.502644364045
POC1A;POC1B;CEP95	0.502644050802
TRIB1;TRIB2	0.502641011265
B3GNT8;B3GNT2	0.502637764817
RPUSD3;RPUSD4;TRUB2	0.502631238814
PPAN;RPF1;ZNF593;MAK16	0.50262940234
TMEM183A;TBC1D9B;RUSF1	0.502623693695
UNG;MACROD1	0.502614636499
POC1A;TSKS	0.502610197033
CIAO2B;ERCC2;MMS19	0.5026101061
CDC42BPB;CDC42BPA	0.502608656506
TMUB2;EMC3	0.50260590948
NKX3-2;POU6F2	0.502596211761
THRSP;MID1IP1	0.502586387051
DRG2;MKNK1	0.502573056431
ADAMTS2;COCH	0.502565870423
INCA1;THRSP	0.502545481153
KLHL2;CUL3	0.502541072368
KRT34;KRT31;KRT40	0.502538377478
CABLES1;SHMT1	0.502531857677
WRAP73;MKS1	0.502530478714
BMS1;NSUN5;TSEN15	0.502523663485
GNA13;GNA12	0.502514887877
TBC1D9B;FAXC	0.50249384152
TXNDC9;KATNB1	0.502489616506
CAMK2A;RBFOX2	0.502489252046
MPI;NARS1	0.502478898809
CPNE7;CPNE2	0.502475499797
TMEM115;SLC30A6;PGAP4	0.50246297597
POLR3B;POLR3G	0.502458618417
HARS2;MMADHC	0.502454619602
TLCD2;LMBRD2;SLC19A2;ADIPOR1;MFSD5	0.502452780064
UTP25;NSUN5	0.502449063664
DRAP1;NFYB	0.50243094557
TOR1AIP2;DNAJB14	0.502429994673
STK38;UCKL1;MAP2K7;ARHGAP19	0.502426049996
MAGEA2B;POLL	0.502425100311
TIMM17A;MPC2	0.502423978466
LEG1;ZG16B	0.50241570663
CDC27;CDC26	0.502413157509
SSB;PABPC4L;RBM42	0.502408511628
SRCIN1;ACTA1	0.50240701046
PPP6R2;UCKL1;PANK4;MAP2K7	0.502403169666
RBM4;SRSF5;RBM4B;SETD6	0.50238478678
VWA1;COCH	0.502380577987
IFT140;DYNC2LI1	0.502371702899
C17orf80;GREB1	0.502365166853
IPO9;RAN	0.50235925341
SIK2;SIK1;SIK3	0.502358458311
DDX52;DDX56;DHX37;NVL;DDX51;DDX54	0.50233182677
POMK;P4HTM	0.502331204387
YARS2;ABHD10	0.50232878731
SRSF5;RNPS1	0.502322360654
PGK2;BAG1	0.502313143764
SPICE1;CEP44;CCP110;HAUS4	0.502312522199
SLC19A2;CNNM3;CNNM1	0.502309342021
NMT1;NMT2	0.502308830328
SPA17;ROPN1L	0.502305574256
CSNK1G1;NAMPT	0.502305328677
ATP8B2;ALG10;TMEM39A;ALG8;PIGW	0.502302287981
KCTD13;LSM10	0.502297179538
THBS4;COMP	0.502293766326
PIP4K2C;GMDS	0.502273575693
H2BC1;H2BC13;H2BC11	0.502259342778
CSNK1E;NFKBIL1;BRD7;PIP4K2A;JMJD6;PIP4K2B	0.502252401396
BMPR1A;ACVRL1	0.502239117447
SLC31A1;SLC31A2	0.502233612383
DNM3;MX1	0.502223078603
TMEM39A;LMF1;ATP8B2	0.502218661216
ALDH1A3;BBOX1;OXSR1	0.502197835154
IPO8;IPO11;RPS6KA4;UCKL1;PANK4;XPO4	0.502190403792
BUB1B;MAD2L1	0.502179912516
MAPK8;MAPK12;MAPK9	0.502164606628
NID2;LAMA4;NID1	0.502159132039
POR;FAM162A	0.502153436059
PREPL;IGF2BP2;CARNMT1	0.502145715195
SALL4;SALL3;SALL1;SALL2	0.502123173817
TMEM181;CNNM3	0.50212043155
COPS6;COPS5	0.502114344413
PTBP3;RBM47;RBMS2	0.502099034708
UGDH;CUL4B	0.502092846325
PRMT6;BRIX1;REXO4	0.502092603069
CHD3;CHD4	0.502090920978
BCAN;CTRL	0.502090761272
WASF3;ACTBL2	0.502074441058
DDX21;SRPK1	0.502072107385
SRPK2;RBM4B;RBM4;SRSF5	0.502067198711
TMTC3;PRRT4	0.502064609226
ZNF35;ZBTB8A	0.502062900841
DAZAP2;TENT5C	0.502058167859
ILKAP;GID8	0.50205028997
RPL23;RPS2	0.50204889008
WASH4P;WASH3P	0.502048603804
KLK13;KLK14	0.502045360444
CSNK2A2;PPIL4;NFKBIL1	0.502041873987
HLTF;DDX21;DDX55;GNL3L	0.502026154551
LARP7;RBMS1;RBMS2;RBM45;PABPC4L	0.502014562939
UPK3BL1;TMX2;FAM171A2	0.502011657592
GSDME;CSNK1G2;EIF2B1	0.502010819734
LMBRD2;TMEM68;TMEM223	0.501993146117
CEP78;POC1B;POC1A	0.501984375654
CSNK1G1;CSNK1G3;CSNK1G2	0.501981432294
PRORP;TFB2M	0.501980287978
ADCK1;ABHD18	0.501978529231
RGS20;RGS19	0.501971835014
JAGN1;CERS4	0.501968563584
PASK;MAPK4;RPS6KA4	0.50196244206
LIG4;XRCC4	0.501944715407
HARS1;HARS2	0.501941451486
AGPAT1;MARCHF5	0.501935016142
SIKE1;FGFR1OP2;ARHGEF11	0.50193271371
BTLA;IL17RA	0.501926143031
INHBE;BMP7;ADAMTS2;COCH;PXDN	0.501919569412
SAP18;INCA1	0.501915432497
GPAT2;BRI3BP	0.501911192236
NOCT;STK33	0.501910201914
ATAD3B;ATP5PO	0.501901223612
ALDH1A3;ALDH1A1;OXSR1	0.501887054824
SLC6A8;SLC43A2;SLC43A1	0.501885632966
MGP;PRR27;BPIFA2	0.501876333046
RHBDF2;ATP8B2;KCNT2;SLC27A6	0.501876191658
B3GALT2;GNPTAB	0.50187516563
OSBPL2;OSBPL10	0.501873695336
PON1;HPR;CFH	0.501871335591
NIPSNAP3B;LACTB;NIPSNAP3A	0.501868953013
UCK2;UCK1	0.501864256559
CEP95;POC1A	0.501861979039
CLTCL1;CLTC	0.501857530921
ACTC1;ACTB	0.501855231728
PUS3;POLA1	0.501849065735
STK38;UCKL1;MAP2K7	0.501848883184
HOXD13;NTHL1	0.501847186324
ECSIT;RBFOX2	0.501841125217
PPP1R12B;PPP1R12A	0.501840643437
PBX3;PBX2;MEIS1	0.501835245398
PBX3;PBX2	0.501834854003
BRSK1;BRSK2;CCDC28B	0.501830777271
MAGEA10;MAGEC2	0.501829838393
SCX;MYF5	0.501828755349
ODR4;TMEM205	0.501826072592
CDC25B;LATS1	0.50182246228
CGREF1;GLB1L	0.50182144826
ELOVL1;HACD2;TMCO1;PIGG	0.501816906823
CDK2AP1;TRERF1	0.501806504563
YOD1;AKR1C1;AKR1C2	0.501777144413
KIF2C;KIF2A;KIF4A	0.50177619583
ATP6V0A2;ATP6V0A1	0.501775884659
SALL3;ZNF521	0.50177418685
MFSD6;SLC10A6	0.501771964893
CYP20A1;C1orf43;PDZD8	0.501769139418
GFUS;NARS1;BLVRA	0.501768957717
ITPRIPL1;HIDE1	0.501764782564
MCAT;MRM3;TRMT61B;LARS2	0.501750208178
H2BC12;H2BC11;GLYR1	0.501742121077
C3orf18;INTS1	0.501731779915
TMEM199;JAGN1	0.501726789459
USP30;BRI3BP;FAM210B	0.501722303311
CCDC85B;CCDC116	0.50172187089
S1PR5;GPR21	0.501708645032
DNM1;DNM3	0.501704474445
GOLM2;GLT8D2	0.501692538949
AFM;GC	0.501688022911
FAM172A;JMJD8	0.501682786949
CAMP;OLFM4	0.50168232702
ACTR6;ANP32E	0.501672272766
SYNC;KRT23	0.501655185197
ZNF384;ZFP91;ZBTB24;GZF1;CTCF;PRDM15;ZNF16;ZBTB11;ZNF22	0.501655124863
TMEM14C;TMEM14B;TMEM31	0.501654359823
ASCL4;TCF3;TCF12	0.501636985054
SESN2;MAP2K7;UCKL1;DIAPH3	0.501634507578
UBE3A;URGCP;UCKL1	0.501618053683
CEP85L;CEP44;CCDC96	0.501616803358
EFHD1;COQ9	0.501616170521
SRSF10;RNPS1;SAP18;SRSF8	0.501612165538
CCDC86;PRMT6;RIOX2;BRIX1;NIP7	0.501609880983
NDUFAF7;PMPCA	0.501598971979
GNL3L;DDX55;DDX52	0.501597450412
TMEM237;KIAA1549	0.501595442706
GPR151;GJA8	0.501590611856
OTC;FDXR	0.501587899573
CABLES1;CSNK1E;MAP2K7	0.501586636843
ACY1;MPI	0.501585016626
UBAC2;CYP19A1	0.501580938612
PTPN18;TIPRL	0.501578134425
ACOT13;NTAQ1	0.501570434869
SMYD1;FAM166A	0.501566460447
SLC5A3;LMBRD2;ABHD16A	0.501564342359
UBE4B;SIK2	0.501540615253
CEP70;HAUS1	0.501537735575
OSBPL8;OSBPL5;POR	0.501535437818
LSG1;RPS6KA1	0.501529331485
UBA6;UGP2	0.50151803504
PIMREG;NSUN5;MUS81;EME1	0.50151577852
KIF14;KIF2C;KIF15	0.501510872123
TP53BP2;MAPK9;DPH1;PPP1R13L	0.501498979548
PYGM;PCK1	0.501493632584
UPK3BL1;TMX2	0.501478862962
CRTAP;BMP4	0.501478106839
DGKD;DGKG	0.501467413235
MAP2K7;NEK9;UCKL1;CAMK1	0.501465885808
GMFG;ALAD	0.501463917292
PPP6R1;PANK4;MAP2K7;PASK	0.501455222463
FLVCR1;S1PR4	0.501454010072
APOA2;APOA4;APOA1	0.501451269181
UBE2D3;UBE2D4	0.501443412297
ITK;GAPDHS	0.501439848838
